tile,timestep,date,save_path,filename
T15RWP,3467,2022-02-14,HLSS30.020/,HLS.S30.T15RWP.2022045T164401.v2.0
T15RWP,3468,2022-02-19,HLSS30.020/,HLS.S30.T15RWP.2022050T164319.v2.0
T15RWP,3469,2022-03-01,HLSS30.020/,HLS.S30.T15RWP.2022060T164119.v2.0
T15RWP,3470,2022-03-16,HLSS30.020/,HLS.S30.T15RWP.2022075T164031.v2.0
T15RWP,3471,2022-03-26,HLSS30.020/,HLS.S30.T15RWP.2022085T163921.v2.0
T15RWP,3472,2022-03-31,HLSS30.020/,HLS.S30.T15RWP.2022090T163839.v2.0
T15RWP,3473,2022-04-10,HLSS30.020/,HLS.S30.T15RWP.2022100T163839.v2.0
T15RWP,3474,2022-05-30,HLSS30.020/,HLS.S30.T15RWP.2022150T163839.v2.0
T15RWP,3475,2022-06-19,HLSS30.020/,HLS.S30.T15RWP.2022170T163839.v2.0
T15RWP,3476,2022-06-24,HLSS30.020/,HLS.S30.T15RWP.2022175T163911.v2.0
T15RWP,3477,2022-09-17,HLSS30.020/,HLS.S30.T15RWP.2022260T163839.v2.0
T15RWP,3478,2022-09-22,HLSS30.020/,HLS.S30.T15RWP.2022265T164011.v2.0
T15RWP,3479,2022-09-27,HLSS30.020/,HLS.S30.T15RWP.2022270T164039.v2.0
T15RWP,3480,2022-10-02,HLSS30.020/,HLS.S30.T15RWP.2022275T164131.v2.0
T15RWP,3481,2022-10-07,HLSS30.020/,HLS.S30.T15RWP.2022280T164149.v2.0
T15RWQ,2485,2022-01-03,HLSS30.020/,HLS.S30.T15RWQ.2022003T165709.v2.0
T15RWQ,2486,2022-01-13,HLSS30.020/,HLS.S30.T15RWQ.2022013T165639.v2.0
T15RWQ,2487,2022-01-18,HLSS30.020/,HLS.S30.T15RWQ.2022018T165631.v2.0
T15RWQ,2488,2022-01-23,HLSS30.020/,HLS.S30.T15RWQ.2022023T165559.v2.0
T15RWQ,2489,2022-01-28,HLSS30.020/,HLS.S30.T15RWQ.2022028T165551.v2.0
T15RWQ,2490,2022-03-24,HLSS30.020/,HLS.S30.T15RWQ.2022083T164839.v2.0
T15RWQ,2491,2022-04-03,HLSS30.020/,HLS.S30.T15RWQ.2022093T164839.v2.0
T15RWQ,2492,2022-04-08,HLSS30.020/,HLS.S30.T15RWQ.2022098T164841.v2.0
T15RWQ,2493,2022-04-28,HLSS30.020/,HLS.S30.T15RWQ.2022118T164851.v2.0
T15RWQ,2494,2022-05-13,HLSS30.020/,HLS.S30.T15RWQ.2022133T164839.v2.0
T15RWQ,2495,2022-05-18,HLSS30.020/,HLS.S30.T15RWQ.2022138T164851.v2.0
T15RWQ,2496,2022-05-28,HLSS30.020/,HLS.S30.T15RWQ.2022148T164851.v2.0
T15RWQ,2497,2022-07-17,HLSS30.020/,HLS.S30.T15RWQ.2022198T164851.v2.0
T15RWQ,2498,2022-09-15,HLSS30.020/,HLS.S30.T15RWQ.2022258T164931.v2.0
T15RWQ,2499,2022-09-25,HLSS30.020/,HLS.S30.T15RWQ.2022268T165041.v2.0
T15RWQ,2500,2022-09-30,HLSS30.020/,HLS.S30.T15RWQ.2022273T165109.v2.0
T15RWQ,2501,2022-10-10,HLSS30.020/,HLS.S30.T15RWQ.2022283T165209.v2.0
T15RWQ,2502,2022-10-15,HLSS30.020/,HLS.S30.T15RWQ.2022288T165301.v2.0
T15RXN,7858,2022-01-30,HLSS30.020/,HLS.S30.T15RXN.2022030T164529.v2.0
T15RXN,7859,2022-02-09,HLSS30.020/,HLS.S30.T15RXN.2022040T164429.v2.0
T15RXN,7860,2022-02-14,HLSS30.020/,HLS.S30.T15RXN.2022045T164401.v2.0
T15RXN,7861,2022-03-01,HLSS30.020/,HLS.S30.T15RXN.2022060T164119.v2.0
T15RXN,7862,2022-03-06,HLSS30.020/,HLS.S30.T15RXN.2022065T164151.v2.0
T15RXN,7863,2022-03-26,HLSS30.020/,HLS.S30.T15RXN.2022085T163921.v2.0
T15RXN,7864,2022-03-31,HLSS30.020/,HLS.S30.T15RXN.2022090T163839.v2.0
T15RXN,7865,2022-04-10,HLSS30.020/,HLS.S30.T15RXN.2022100T163839.v2.0
T15RXN,7866,2022-07-24,HLSS30.020/,HLS.S30.T15RXN.2022205T163851.v2.0
T15RXN,7867,2022-09-12,HLSS30.020/,HLS.S30.T15RXN.2022255T163911.v2.0
T15RXN,7868,2022-09-22,HLSS30.020/,HLS.S30.T15RXN.2022265T164011.v2.0
T15RXN,7869,2022-09-27,HLSS30.020/,HLS.S30.T15RXN.2022270T164039.v2.0
T15RXN,7870,2022-10-02,HLSS30.020/,HLS.S30.T15RXN.2022275T164131.v2.0
T15RXN,7871,2022-10-07,HLSS30.020/,HLS.S30.T15RXN.2022280T164149.v2.0
T15RXP,3728,2022-01-30,HLSS30.020/,HLS.S30.T15RXP.2022030T164529.v2.0
T15RXP,3729,2022-02-09,HLSS30.020/,HLS.S30.T15RXP.2022040T164429.v2.0
T15RXP,3730,2022-02-14,HLSS30.020/,HLS.S30.T15RXP.2022045T164401.v2.0
T15RXP,3731,2022-02-19,HLSS30.020/,HLS.S30.T15RXP.2022050T164319.v2.0
T15RXP,3732,2022-03-01,HLSS30.020/,HLS.S30.T15RXP.2022060T164119.v2.0
T15RXP,3733,2022-03-26,HLSS30.020/,HLS.S30.T15RXP.2022085T163921.v2.0
T15RXP,3734,2022-03-31,HLSS30.020/,HLS.S30.T15RXP.2022090T163839.v2.0
T15RXP,3735,2022-04-10,HLSS30.020/,HLS.S30.T15RXP.2022100T163839.v2.0
T15RXP,3736,2022-06-04,HLSS30.020/,HLS.S30.T15RXP.2022155T163851.v2.0
T15RXP,3737,2022-06-19,HLSS30.020/,HLS.S30.T15RXP.2022170T163839.v2.0
T15RXP,3738,2022-06-24,HLSS30.020/,HLS.S30.T15RXP.2022175T163911.v2.0
T15RXP,3739,2022-09-17,HLSS30.020/,HLS.S30.T15RXP.2022260T163839.v2.0
T15RXP,3740,2022-09-27,HLSS30.020/,HLS.S30.T15RXP.2022270T164039.v2.0
T15RXP,3741,2022-10-02,HLSS30.020/,HLS.S30.T15RXP.2022275T164131.v2.0
T15RXP,3742,2022-10-07,HLSS30.020/,HLS.S30.T15RXP.2022280T164149.v2.0
T15RXP,3743,2022-10-27,HLSS30.020/,HLS.S30.T15RXP.2022300T164359.v2.0
T15RXP,3744,2022-11-11,HLSS30.020/,HLS.S30.T15RXP.2022315T164531.v2.0
T15RXP,3745,2022-12-01,HLSS30.020/,HLS.S30.T15RXP.2022335T164651.v2.0
T15RXP,3746,2022-12-16,HLSS30.020/,HLS.S30.T15RXP.2022350T164709.v2.0
T15RXP,3747,2022-12-26,HLSS30.020/,HLS.S30.T15RXP.2022360T164719.v2.0
T15RXQ,2193,2022-01-30,HLSS30.020/,HLS.S30.T15RXQ.2022030T164529.v2.0
T15RXQ,2194,2022-02-14,HLSS30.020/,HLS.S30.T15RXQ.2022045T164401.v2.0
T15RXQ,2195,2022-04-10,HLSS30.020/,HLS.S30.T15RXQ.2022100T163839.v2.0
T15RYN,8801,2022-01-30,HLSS30.020/,HLS.S30.T15RYN.2022030T164529.v2.0
T15RYN,8802,2022-02-09,HLSS30.020/,HLS.S30.T15RYN.2022040T164429.v2.0
T15RYN,8803,2022-02-14,HLSS30.020/,HLS.S30.T15RYN.2022045T164401.v2.0
T15RYN,8804,2022-03-01,HLSS30.020/,HLS.S30.T15RYN.2022060T164119.v2.0
T15RYN,8805,2022-03-06,HLSS30.020/,HLS.S30.T15RYN.2022065T164151.v2.0
T15RYN,8806,2022-03-21,HLSS30.020/,HLS.S30.T15RYN.2022080T163859.v2.0
T15RYN,8807,2022-03-26,HLSS30.020/,HLS.S30.T15RYN.2022085T163921.v2.0
T15RYN,8808,2022-04-10,HLSS30.020/,HLS.S30.T15RYN.2022100T163839.v2.0
T15RYN,8809,2022-05-15,HLSS30.020/,HLS.S30.T15RYN.2022135T163841.v2.0
T15RYN,8810,2022-06-04,HLSS30.020/,HLS.S30.T15RYN.2022155T163851.v2.0
T15RYN,8811,2022-06-09,HLSS30.020/,HLS.S30.T15RYN.2022160T163839.v2.0
T15RYN,8812,2022-06-14,HLSS30.020/,HLS.S30.T15RYN.2022165T163911.v2.0
T15RYN,8813,2022-06-19,HLSS30.020/,HLS.S30.T15RYN.2022170T163839.v2.0
T15RYN,8814,2022-09-22,HLSS30.020/,HLS.S30.T15RYN.2022265T164011.v2.0
T15RYN,8815,2022-09-27,HLSS30.020/,HLS.S30.T15RYN.2022270T164039.v2.0
T15RYN,8816,2022-10-02,HLSS30.020/,HLS.S30.T15RYN.2022275T164131.v2.0
T15RYN,8817,2022-10-07,HLSS30.020/,HLS.S30.T15RYN.2022280T164149.v2.0
T15RYP,4479,2022-01-30,HLSS30.020/,HLS.S30.T15RYP.2022030T164529.v2.0
T15RYP,4480,2022-02-09,HLSS30.020/,HLS.S30.T15RYP.2022040T164429.v2.0
T15RYP,4481,2022-02-14,HLSS30.020/,HLS.S30.T15RYP.2022045T164401.v2.0
T15RYP,4482,2022-02-19,HLSS30.020/,HLS.S30.T15RYP.2022050T164319.v2.0
T15RYP,4483,2022-03-01,HLSS30.020/,HLS.S30.T15RYP.2022060T164119.v2.0
T15RYP,4484,2022-03-26,HLSS30.020/,HLS.S30.T15RYP.2022085T163921.v2.0
T15RYP,4485,2022-03-31,HLSS30.020/,HLS.S30.T15RYP.2022090T163839.v2.0
T15RYP,4486,2022-04-10,HLSS30.020/,HLS.S30.T15RYP.2022100T163839.v2.0
T15RYP,4487,2022-06-04,HLSS30.020/,HLS.S30.T15RYP.2022155T163851.v2.0
T15RYP,4488,2022-06-24,HLSS30.020/,HLS.S30.T15RYP.2022175T163911.v2.0
T15RYP,4489,2022-09-27,HLSS30.020/,HLS.S30.T15RYP.2022270T164039.v2.0
T15RYP,4490,2022-10-02,HLSS30.020/,HLS.S30.T15RYP.2022275T164131.v2.0
T15RYP,4491,2022-10-07,HLSS30.020/,HLS.S30.T15RYP.2022280T164149.v2.0
T15RYP,4492,2022-10-27,HLSS30.020/,HLS.S30.T15RYP.2022300T164359.v2.0
T15RYP,4493,2022-11-11,HLSS30.020/,HLS.S30.T15RYP.2022315T164531.v2.0
T15RYP,4494,2022-11-21,HLSS30.020/,HLS.S30.T15RYP.2022325T164611.v2.0
T15RYP,4495,2022-12-01,HLSS30.020/,HLS.S30.T15RYP.2022335T164651.v2.0
T15RYP,4496,2022-12-16,HLSS30.020/,HLS.S30.T15RYP.2022350T164709.v2.0
T15RYP,4497,2022-12-26,HLSS30.020/,HLS.S30.T15RYP.2022360T164719.v2.0
T15RYQ,4520,2022-02-14,HLSS30.020/,HLS.S30.T15RYQ.2022045T164401.v2.0
T15RYQ,4521,2022-02-19,HLSS30.020/,HLS.S30.T15RYQ.2022050T164319.v2.0
T15RYQ,4522,2022-03-31,HLSS30.020/,HLS.S30.T15RYQ.2022090T163839.v2.0
T15RYQ,4523,2022-04-10,HLSS30.020/,HLS.S30.T15RYQ.2022100T163839.v2.0
T15RYQ,4524,2022-06-19,HLSS30.020/,HLS.S30.T15RYQ.2022170T163839.v2.0
T15RYQ,4525,2022-10-02,HLSS30.020/,HLS.S30.T15RYQ.2022275T164131.v2.0
T15RYQ,4526,2022-10-27,HLSS30.020/,HLS.S30.T15RYQ.2022300T164359.v2.0
T15RYQ,4527,2022-11-11,HLSS30.020/,HLS.S30.T15RYQ.2022315T164531.v2.0
T15RYQ,4528,2022-12-26,HLSS30.020/,HLS.S30.T15RYQ.2022360T164719.v2.0
T15STA,5607,2022-01-09,HLSS30.020/,HLS.S30.T15STA.2022009T171659.v2.0
T15STA,5608,2022-01-11,HLSS30.020/,HLS.S30.T15STA.2022011T170701.v2.0
T15STA,5609,2022-01-21,HLSS30.020/,HLS.S30.T15STA.2022021T170621.v2.0
T15STA,5610,2022-01-24,HLSS30.020/,HLS.S30.T15STA.2022024T171611.v2.0
T15STA,5611,2022-01-29,HLSS30.020/,HLS.S30.T15STA.2022029T171539.v2.0
T15STA,5612,2022-01-31,HLSS30.020/,HLS.S30.T15STA.2022031T170531.v2.0
T15STA,5613,2022-02-05,HLSS30.020/,HLS.S30.T15STA.2022036T170459.v2.0
T15STA,5614,2022-02-08,HLSS30.020/,HLS.S30.T15STA.2022039T171449.v2.0
T15STA,5615,2022-02-10,HLSS30.020/,HLS.S30.T15STA.2022041T170431.v2.0
T15STA,5616,2022-02-13,HLSS30.020/,HLS.S30.T15STA.2022044T171421.v2.0
T15STA,5617,2022-02-18,HLSS30.020/,HLS.S30.T15STA.2022049T171339.v2.0
T15STA,5618,2022-02-20,HLSS30.020/,HLS.S30.T15STA.2022051T170331.v2.0
T15STA,5619,2022-03-02,HLSS30.020/,HLS.S30.T15STA.2022061T170221.v2.0
T15STA,5620,2022-03-12,HLSS30.020/,HLS.S30.T15STA.2022071T170111.v2.0
T15STA,5621,2022-03-20,HLSS30.020/,HLS.S30.T15STA.2022079T170919.v2.0
T15STB,2298,2022-01-29,HLSS30.020/,HLS.S30.T15STB.2022029T171539.v2.0
T15STB,2299,2022-02-08,HLSS30.020/,HLS.S30.T15STB.2022039T171449.v2.0
T15STB,2300,2022-02-13,HLSS30.020/,HLS.S30.T15STB.2022044T171421.v2.0
T15STB,2301,2022-02-18,HLSS30.020/,HLS.S30.T15STB.2022049T171339.v2.0
T15STB,2302,2022-03-15,HLSS30.020/,HLS.S30.T15STB.2022074T171051.v2.0
T15STB,2303,2022-03-20,HLSS30.020/,HLS.S30.T15STB.2022079T170919.v2.0
T15STB,2304,2022-04-09,HLSS30.020/,HLS.S30.T15STB.2022099T170849.v2.0
T15STB,2305,2022-04-14,HLSS30.020/,HLS.S30.T15STB.2022104T170851.v2.0
T15STB,2306,2022-05-09,HLSS30.020/,HLS.S30.T15STB.2022129T170849.v2.0
T15STB,2307,2022-05-14,HLSS30.020/,HLS.S30.T15STB.2022134T170851.v2.0
T15STB,2308,2022-06-13,HLSS30.020/,HLS.S30.T15STB.2022164T170901.v2.0
T15STB,2309,2022-06-28,HLSS30.020/,HLS.S30.T15STB.2022179T170859.v2.0
T15STC,4498,2022-01-09,HLSS30.020/,HLS.S30.T15STC.2022009T171659.v2.0
T15STC,4499,2022-01-29,HLSS30.020/,HLS.S30.T15STC.2022029T171539.v2.0
T15STC,4500,2022-02-08,HLSS30.020/,HLS.S30.T15STC.2022039T171449.v2.0
T15STC,4501,2022-02-13,HLSS30.020/,HLS.S30.T15STC.2022044T171421.v2.0
T15STC,4502,2022-02-18,HLSS30.020/,HLS.S30.T15STC.2022049T171339.v2.0
T15STC,4503,2022-03-15,HLSS30.020/,HLS.S30.T15STC.2022074T171051.v2.0
T15STC,4504,2022-03-20,HLSS30.020/,HLS.S30.T15STC.2022079T170919.v2.0
T15STC,4505,2022-04-09,HLSS30.020/,HLS.S30.T15STC.2022099T170849.v2.0
T15STC,4506,2022-04-14,HLSS30.020/,HLS.S30.T15STC.2022104T170851.v2.0
T15STD,4080,2022-01-29,HLSS30.020/,HLS.S30.T15STD.2022029T171539.v2.0
T15STD,4081,2022-02-13,HLSS30.020/,HLS.S30.T15STD.2022044T171421.v2.0
T15STD,4082,2022-03-15,HLSS30.020/,HLS.S30.T15STD.2022074T171051.v2.0
T15STD,4083,2022-03-20,HLSS30.020/,HLS.S30.T15STD.2022079T170919.v2.0
T15STD,4084,2022-04-14,HLSS30.020/,HLS.S30.T15STD.2022104T170851.v2.0
T15STD,4085,2022-04-24,HLSS30.020/,HLS.S30.T15STD.2022114T170901.v2.0
T15STD,4086,2022-05-09,HLSS30.020/,HLS.S30.T15STD.2022129T170849.v2.0
T15STD,4087,2022-06-03,HLSS30.020/,HLS.S30.T15STD.2022154T170901.v2.0
T15STD,4088,2022-06-28,HLSS30.020/,HLS.S30.T15STD.2022179T170859.v2.0
T15STD,4089,2022-07-23,HLSS30.020/,HLS.S30.T15STD.2022204T170901.v2.0
T15STD,4090,2022-08-12,HLSS30.020/,HLS.S30.T15STD.2022224T170901.v2.0
T15STR,4333,2022-01-16,HLSS30.020/,HLS.S30.T15STR.2022016T170639.v2.0
T15STR,4334,2022-01-21,HLSS30.020/,HLS.S30.T15STR.2022021T170621.v2.0
T15STR,4335,2022-01-26,HLSS30.020/,HLS.S30.T15STR.2022026T170549.v2.0
T15STR,4336,2022-02-05,HLSS30.020/,HLS.S30.T15STR.2022036T170459.v2.0
T15STR,4337,2022-02-10,HLSS30.020/,HLS.S30.T15STR.2022041T170431.v2.0
T15STR,4338,2022-02-15,HLSS30.020/,HLS.S30.T15STR.2022046T170359.v2.0
T15STR,4339,2022-03-02,HLSS30.020/,HLS.S30.T15STR.2022061T170221.v2.0
T15STR,4340,2022-03-12,HLSS30.020/,HLS.S30.T15STR.2022071T170111.v2.0
T15STR,4341,2022-03-17,HLSS30.020/,HLS.S30.T15STR.2022076T165929.v2.0
T15STR,4342,2022-03-27,HLSS30.020/,HLS.S30.T15STR.2022086T165849.v2.0
T15STR,4343,2022-04-06,HLSS30.020/,HLS.S30.T15STR.2022096T165839.v2.0
T15STR,4344,2022-04-26,HLSS30.020/,HLS.S30.T15STR.2022116T165839.v2.0
T15STR,4345,2022-05-01,HLSS30.020/,HLS.S30.T15STR.2022121T165851.v2.0
T15STR,4346,2022-05-06,HLSS30.020/,HLS.S30.T15STR.2022126T165839.v2.0
T15STR,4347,2022-05-16,HLSS30.020/,HLS.S30.T15STR.2022136T165849.v2.0
T15STR,4348,2022-05-26,HLSS30.020/,HLS.S30.T15STR.2022146T165849.v2.0
T15STR,4349,2022-06-20,HLSS30.020/,HLS.S30.T15STR.2022171T165901.v2.0
T15STR,4350,2022-06-25,HLSS30.020/,HLS.S30.T15STR.2022176T165849.v2.0
T15STR,4351,2022-07-05,HLSS30.020/,HLS.S30.T15STR.2022186T165849.v2.0
T15STR,4352,2022-07-10,HLSS30.020/,HLS.S30.T15STR.2022191T165911.v2.0
T15STR,4353,2022-07-20,HLSS30.020/,HLS.S30.T15STR.2022201T165901.v2.0
T15STR,4354,2022-07-25,HLSS30.020/,HLS.S30.T15STR.2022206T165849.v2.0
T15STR,4355,2022-08-09,HLSS30.020/,HLS.S30.T15STR.2022221T165901.v2.0
T15STR,4356,2022-09-13,HLSS30.020/,HLS.S30.T15STR.2022256T165849.v2.0
T15STR,4357,2022-09-18,HLSS30.020/,HLS.S30.T15STR.2022261T165951.v2.0
T15STR,4358,2022-09-23,HLSS30.020/,HLS.S30.T15STR.2022266T170029.v2.0
T15STR,4359,2022-09-28,HLSS30.020/,HLS.S30.T15STR.2022271T170111.v2.0
T15STR,4360,2022-10-03,HLSS30.020/,HLS.S30.T15STR.2022276T170129.v2.0
T15STR,4361,2022-10-08,HLSS30.020/,HLS.S30.T15STR.2022281T170211.v2.0
T15STR,4362,2022-10-13,HLSS30.020/,HLS.S30.T15STR.2022286T170239.v2.0
T15STR,4363,2022-10-18,HLSS30.020/,HLS.S30.T15STR.2022291T170321.v2.0
T15STR,4364,2022-11-02,HLSS30.020/,HLS.S30.T15STR.2022306T170449.v2.0
T15STR,4365,2022-11-12,HLSS30.020/,HLS.S30.T15STR.2022316T170539.v2.0
T15STR,4366,2022-11-17,HLSS30.020/,HLS.S30.T15STR.2022321T170601.v2.0
T15STR,4367,2022-11-27,HLSS30.020/,HLS.S30.T15STR.2022331T170641.v2.0
T15STR,4368,2022-12-17,HLSS30.020/,HLS.S30.T15STR.2022351T170721.v2.0
T15STR,4369,2022-12-27,HLSS30.020/,HLS.S30.T15STR.2022361T170721.v2.0
T15STS,7092,2022-01-11,HLSS30.020/,HLS.S30.T15STS.2022011T170701.v2.0
T15STS,7093,2022-01-16,HLSS30.020/,HLS.S30.T15STS.2022016T170639.v2.0
T15STS,7094,2022-01-21,HLSS30.020/,HLS.S30.T15STS.2022021T170621.v2.0
T15STS,7095,2022-01-26,HLSS30.020/,HLS.S30.T15STS.2022026T170549.v2.0
T15STS,7096,2022-02-05,HLSS30.020/,HLS.S30.T15STS.2022036T170459.v2.0
T15STS,7097,2022-03-02,HLSS30.020/,HLS.S30.T15STS.2022061T170221.v2.0
T15STS,7098,2022-03-12,HLSS30.020/,HLS.S30.T15STS.2022071T170111.v2.0
T15STS,7099,2022-03-17,HLSS30.020/,HLS.S30.T15STS.2022076T165929.v2.0
T15STS,7100,2022-03-27,HLSS30.020/,HLS.S30.T15STS.2022086T165849.v2.0
T15STS,7101,2022-04-06,HLSS30.020/,HLS.S30.T15STS.2022096T165839.v2.0
T15STS,7102,2022-04-26,HLSS30.020/,HLS.S30.T15STS.2022116T165839.v2.0
T15STS,7103,2022-05-01,HLSS30.020/,HLS.S30.T15STS.2022121T165851.v2.0
T15STS,7104,2022-05-06,HLSS30.020/,HLS.S30.T15STS.2022126T165839.v2.0
T15STS,7105,2022-05-16,HLSS30.020/,HLS.S30.T15STS.2022136T165849.v2.0
T15STS,7106,2022-05-26,HLSS30.020/,HLS.S30.T15STS.2022146T165849.v2.0
T15STS,7107,2022-06-20,HLSS30.020/,HLS.S30.T15STS.2022171T165901.v2.0
T15STS,7108,2022-06-25,HLSS30.020/,HLS.S30.T15STS.2022176T165849.v2.0
T15STS,7109,2022-07-05,HLSS30.020/,HLS.S30.T15STS.2022186T165849.v2.0
T15STS,7110,2022-07-10,HLSS30.020/,HLS.S30.T15STS.2022191T165911.v2.0
T15STS,7111,2022-07-15,HLSS30.020/,HLS.S30.T15STS.2022196T165849.v2.0
T15STS,7112,2022-07-20,HLSS30.020/,HLS.S30.T15STS.2022201T165901.v2.0
T15STS,7113,2022-07-25,HLSS30.020/,HLS.S30.T15STS.2022206T165849.v2.0
T15STS,7114,2022-09-13,HLSS30.020/,HLS.S30.T15STS.2022256T165849.v2.0
T15STS,7115,2022-09-18,HLSS30.020/,HLS.S30.T15STS.2022261T165951.v2.0
T15STS,7116,2022-09-23,HLSS30.020/,HLS.S30.T15STS.2022266T170029.v2.0
T15STS,7117,2022-09-28,HLSS30.020/,HLS.S30.T15STS.2022271T170111.v2.0
T15STT,1707,2022-03-02,HLSS30.020/,HLS.S30.T15STT.2022061T170221.v2.0
T15STT,1708,2022-03-17,HLSS30.020/,HLS.S30.T15STT.2022076T165929.v2.0
T15STT,1709,2022-04-26,HLSS30.020/,HLS.S30.T15STT.2022116T165839.v2.0
T15STT,1710,2022-05-06,HLSS30.020/,HLS.S30.T15STT.2022126T165839.v2.0
T15STT,1711,2022-06-25,HLSS30.020/,HLS.S30.T15STT.2022176T165849.v2.0
T15STT,1712,2022-07-05,HLSS30.020/,HLS.S30.T15STT.2022186T165849.v2.0
T15STT,1713,2022-09-28,HLSS30.020/,HLS.S30.T15STT.2022271T170111.v2.0
T15STT,1714,2022-10-18,HLSS30.020/,HLS.S30.T15STT.2022291T170321.v2.0
T15STT,1715,2022-11-12,HLSS30.020/,HLS.S30.T15STT.2022316T170539.v2.0
T15STU,8571,2022-01-11,HLSS30.020/,HLS.S30.T15STU.2022011T170701.v2.0
T15STU,8572,2022-01-21,HLSS30.020/,HLS.S30.T15STU.2022021T170621.v2.0
T15STU,8573,2022-03-17,HLSS30.020/,HLS.S30.T15STU.2022076T165929.v2.0
T15STU,8574,2022-04-06,HLSS30.020/,HLS.S30.T15STU.2022096T165839.v2.0
T15STU,8575,2022-04-26,HLSS30.020/,HLS.S30.T15STU.2022116T165839.v2.0
T15STU,8576,2022-06-20,HLSS30.020/,HLS.S30.T15STU.2022171T165901.v2.0
T15STU,8577,2022-06-25,HLSS30.020/,HLS.S30.T15STU.2022176T165849.v2.0
T15STU,8578,2022-07-05,HLSS30.020/,HLS.S30.T15STU.2022186T165849.v2.0
T15STU,8579,2022-09-03,HLSS30.020/,HLS.S30.T15STU.2022246T165849.v2.0
T15STU,8580,2022-09-13,HLSS30.020/,HLS.S30.T15STU.2022256T165849.v2.0
T15STU,8581,2022-09-23,HLSS30.020/,HLS.S30.T15STU.2022266T170029.v2.0
T15STU,8582,2022-09-28,HLSS30.020/,HLS.S30.T15STU.2022271T170111.v2.0
T15STU,8583,2022-10-03,HLSS30.020/,HLS.S30.T15STU.2022276T170129.v2.0
T15STU,8584,2022-10-13,HLSS30.020/,HLS.S30.T15STU.2022286T170239.v2.0
T15STV,4229,2022-01-11,HLSS30.020/,HLS.S30.T15STV.2022011T170701.v2.0
T15STV,4230,2022-01-21,HLSS30.020/,HLS.S30.T15STV.2022021T170621.v2.0
T15STV,4231,2022-01-31,HLSS30.020/,HLS.S30.T15STV.2022031T170531.v2.0
T15STV,4232,2022-02-05,HLSS30.020/,HLS.S30.T15STV.2022036T170459.v2.0
T15STV,4233,2022-02-10,HLSS30.020/,HLS.S30.T15STV.2022041T170431.v2.0
T15STV,4234,2022-02-15,HLSS30.020/,HLS.S30.T15STV.2022046T170359.v2.0
T15STV,4235,2022-02-25,HLSS30.020/,HLS.S30.T15STV.2022056T170249.v2.0
T15STV,4236,2022-03-02,HLSS30.020/,HLS.S30.T15STV.2022061T170221.v2.0
T15STV,4237,2022-03-12,HLSS30.020/,HLS.S30.T15STV.2022071T170111.v2.0
T15STV,4238,2022-03-17,HLSS30.020/,HLS.S30.T15STV.2022076T165929.v2.0
T15STV,4239,2022-04-01,HLSS30.020/,HLS.S30.T15STV.2022091T165851.v2.0
T15STV,4240,2022-04-06,HLSS30.020/,HLS.S30.T15STV.2022096T165839.v2.0
T15STV,4241,2022-04-26,HLSS30.020/,HLS.S30.T15STV.2022116T165839.v2.0
T15STV,4242,2022-05-16,HLSS30.020/,HLS.S30.T15STV.2022136T165849.v2.0
T15STV,4243,2022-06-10,HLSS30.020/,HLS.S30.T15STV.2022161T165901.v2.0
T15STV,4244,2022-06-20,HLSS30.020/,HLS.S30.T15STV.2022171T165901.v2.0
T15STV,4245,2022-06-25,HLSS30.020/,HLS.S30.T15STV.2022176T165849.v2.0
T15STV,4246,2022-06-30,HLSS30.020/,HLS.S30.T15STV.2022181T165901.v2.0
T15STV,4247,2022-07-05,HLSS30.020/,HLS.S30.T15STV.2022186T165849.v2.0
T15STV,4248,2022-07-10,HLSS30.020/,HLS.S30.T15STV.2022191T165911.v2.0
T15STV,4249,2022-07-15,HLSS30.020/,HLS.S30.T15STV.2022196T165849.v2.0
T15STV,4250,2022-08-14,HLSS30.020/,HLS.S30.T15STV.2022226T165849.v2.0
T15STV,4251,2022-09-03,HLSS30.020/,HLS.S30.T15STV.2022246T165849.v2.0
T15STV,4252,2022-09-13,HLSS30.020/,HLS.S30.T15STV.2022256T165849.v2.0
T15STV,4253,2022-09-18,HLSS30.020/,HLS.S30.T15STV.2022261T165951.v2.0
T15STV,4254,2022-09-23,HLSS30.020/,HLS.S30.T15STV.2022266T170029.v2.0
T15STV,4255,2022-09-28,HLSS30.020/,HLS.S30.T15STV.2022271T170111.v2.0
T15STV,4256,2022-10-03,HLSS30.020/,HLS.S30.T15STV.2022276T170129.v2.0
T15STV,4257,2022-10-13,HLSS30.020/,HLS.S30.T15STV.2022286T170239.v2.0
T15STV,4258,2022-10-18,HLSS30.020/,HLS.S30.T15STV.2022291T170321.v2.0
T15STV,4259,2022-11-12,HLSS30.020/,HLS.S30.T15STV.2022316T170539.v2.0
T15STV,4260,2022-11-17,HLSS30.020/,HLS.S30.T15STV.2022321T170601.v2.0
T15STV,4261,2022-11-22,HLSS30.020/,HLS.S30.T15STV.2022326T170629.v2.0
T15STV,4262,2022-12-17,HLSS30.020/,HLS.S30.T15STV.2022351T170721.v2.0
T15STV,4263,2022-12-27,HLSS30.020/,HLS.S30.T15STV.2022361T170721.v2.0
T15SUA,7447,2022-01-11,HLSS30.020/,HLS.S30.T15SUA.2022011T170701.v2.0
T15SUA,7448,2022-01-21,HLSS30.020/,HLS.S30.T15SUA.2022021T170621.v2.0
