chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_095_015,615480.0,1425660.0,49.26,50.74,56.59,43.41,58.51,41.49,62.98,37.02,57.54,42.46,52.06,47.94,55.73,44.27,59.64,40.36,61.69,38.31,46.67,53.33,56.06699999999999
chip_095_016,622200.0,1425660.0,34.87,65.13,38.16,61.84,43.82,56.18,40.36,59.64,44.48,55.52,41.2,58.8,42.52,57.48,36.89,63.11,39.91,60.09,34.51,65.49,39.67199999999999
chip_095_017,628920.0,1425660.0,29.85,70.15,34.39,65.61,32.8,67.2,39.83,60.17,28.85,71.15,38.53,61.47,32.14,67.86,40.73,59.27,31.74,68.26,33.17,66.83,34.203
chip_095_026,689400.0,1425660.0,35.01,64.99,33.0,67.0,34.95,65.05,34.94,65.06,32.68,67.32,30.91,69.09,30.73,69.27,31.96,68.04,33.06,66.94,28.57,71.43,32.580999999999996
chip_095_057,897720.0,1425660.0,44.01,55.99,45.9,54.1,44.94,55.06,44.25,55.75,44.4,55.6,46.33,53.67,44.9,55.1,45.36,54.64,42.87,57.13,41.93,58.07,44.489
chip_095_146,1495800.0,1425660.0,32.34,67.66,29.47,70.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,67.97,0.0,0.0,0.0,0.0,9.384
chip_095_147,1502520.0,1425660.0,31.84,68.16,37.48,62.52,40.04,59.96,27.11,72.89,34.78,65.22,29.74,70.26,36.28,63.72,36.92,63.08,28.14,71.86,25.09,74.91,32.742
chip_095_148,1509240.0,1425660.0,32.41,67.59,32.2,67.8,30.66,69.34,28.87,71.13,36.42,63.58,38.42,61.58,36.95,63.05,31.54,68.46,0.0,0.0,0.0,0.0,26.747000000000003
chip_095_149,1515960.0,1425660.0,28.46,71.54,29.83,70.17,31.94,68.06,0.0,0.0,31.95,68.05,36.14,63.86,35.03,64.97,0.0,0.0,0.0,0.0,0.0,0.0,19.335
chip_095_150,1522680.0,1425660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41,71.59,28.05,71.95,30.15,69.85,0.0,0.0,0.0,0.0,0.0,0.0,8.661
chip_095_153,1542840.0,1425660.0,29.05,70.95,30.08,69.92,29.08,70.92,28.79,71.21,30.54,69.46,33.53,66.47,29.93,70.07,28.27,71.73,25.51,74.49,22.18,77.82,28.696000000000005
chip_096_006,555000.0,1418940.0,34.46,65.54,36.59,63.41,38.99,61.01,40.32,59.68,29.73,70.27,31.23,68.77,32.56,67.44,38.26,61.74,43.09,56.91,32.54,67.46,35.777
chip_096_007,561720.0,1418940.0,37.58,62.42,37.83,62.17,36.02,63.98,39.49,60.51,33.67,66.33,33.08,66.92,38.43,61.57,46.29,53.71,49.69,50.31,43.54,56.46,39.562000000000005
chip_096_008,568440.0,1418940.0,50.84,49.16,47.53,52.47,53.46,46.54,49.69,50.31,44.87,55.13,48.98,51.02,52.26,47.74,57.05,42.95,52.12,47.88,46.17,53.83,50.297000000000004
chip_096_009,575160.0,1418940.0,45.13,54.87,39.15,60.85,36.23,63.77,41.15,58.85,29.32,70.68,38.63,61.37,27.87,72.13,49.37,50.63,44.0,56.0,38.47,61.53,38.931999999999995
chip_096_010,581880.0,1418940.0,62.24,37.76,50.02,49.98,61.62,38.38,63.73,36.27,49.75,50.25,56.87,43.13,50.2,49.8,49.97,50.03,65.55,34.45,48.96,51.04,55.891
chip_096_011,588600.0,1418940.0,51.02,48.98,45.83,54.17,51.12,48.88,54.34,45.66,41.97,58.03,49.08,50.92,49.75,50.25,48.44,51.56,52.6,47.4,41.16,58.84,48.531000000000006
chip_096_012,595320.0,1418940.0,43.57,56.43,44.24,55.76,40.54,59.46,51.79,48.21,30.18,69.82,42.65,57.35,35.28,64.72,49.86,50.14,47.54,52.46,34.05,65.95,41.970000000000006
chip_096_013,602040.0,1418940.0,33.72,66.28,26.24,73.76,28.05,71.95,33.92,66.08,0.0,0.0,30.62,69.38,27.81,72.19,29.69,70.31,39.22,60.78,27.34,72.66,27.660999999999994
chip_096_014,608760.0,1418940.0,41.99,58.01,34.75,65.25,43.05,56.95,41.52,58.48,42.46,57.54,31.05,68.95,35.82,64.18,33.27,66.73,42.92,57.08,22.07,77.93,36.89
chip_096_015,615480.0,1418940.0,46.74,53.26,39.85,60.15,51.05,48.95,42.68,57.32,39.17,60.83,44.69,55.31,35.77,64.23,52.6,47.4,45.16,54.84,29.75,70.25,42.746
chip_096_016,622200.0,1418940.0,41.5,58.5,39.0,61.0,45.96,54.04,53.74,46.26,42.84,57.16,36.86,63.14,46.96,53.04,38.56,61.44,48.01,51.99,31.99,68.01,42.542
chip_096_017,628920.0,1418940.0,0.0,0.0,27.48,72.52,31.19,68.81,32.01,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.52,71.48,0.0,0.0,11.92
chip_096_057,897720.0,1418940.0,36.01,63.99,30.88,69.12,37.56,62.44,34.9,65.1,38.29,61.71,33.12,66.88,35.29,64.71,35.71,64.29,32.05,67.95,33.34,66.66,34.714999999999996
chip_096_058,904440.0,1418940.0,29.04,70.96,29.77,70.23,29.53,70.47,30.73,69.27,30.11,69.89,30.75,69.25,29.57,70.43,28.4,71.6,29.66,70.34,26.97,73.03,29.452999999999996
chip_096_147,1502520.0,1418940.0,32.86,67.14,30.96,69.04,34.58,65.42,0.0,0.0,30.89,69.11,28.19,71.81,30.69,69.31,27.98,72.02,0.0,0.0,0.0,0.0,21.615000000000002
chip_096_148,1509240.0,1418940.0,36.46,63.54,39.81,60.19,39.65,60.35,33.06,66.94,45.33,54.67,43.92,56.08,40.07,59.93,35.08,64.92,30.96,69.04,0.0,0.0,34.434
chip_096_149,1515960.0,1418940.0,36.11,63.89,36.2,63.8,35.02,64.98,30.0,70.0,40.55,59.45,35.07,64.93,39.14,60.86,0.0,0.0,29.7,70.3,23.16,76.84,30.494999999999997
chip_096_150,1522680.0,1418940.0,30.79,69.21,35.73,64.27,33.78,66.22,38.83,61.17,42.26,57.74,38.48,61.52,40.49,59.51,32.79,67.21,0.0,0.0,23.95,76.05,31.709999999999997
chip_096_151,1529400.0,1418940.0,31.26,68.74,31.83,68.17,34.73,65.27,28.09,71.91,37.38,62.62,37.36,62.64,35.42,64.58,33.58,66.42,29.87,70.13,22.34,77.66,32.18599999999999
chip_096_152,1536120.0,1418940.0,0.0,0.0,0.0,0.0,26.8,73.2,0.0,0.0,28.16,71.84,26.57,73.43,27.16,72.84,0.0,0.0,0.0,0.0,0.0,0.0,10.869
chip_096_156,1563000.0,1418940.0,32.5,67.5,36.39,63.61,31.17,68.83,34.69,65.31,32.27,67.73,33.96,66.04,31.99,68.01,33.39,66.61,30.28,69.72,26.59,73.41,32.32299999999999
chip_096_162,1603320.0,1418940.0,29.1,70.9,0.0,0.0,0.0,0.0,0.0,0.0,26.46,73.54,0.0,0.0,0.0,0.0,29.23,70.77,28.29,71.71,25.26,74.74,13.834
chip_097_005,548280.0,1412220.0,41.64,58.36,41.55,58.45,46.22,53.78,44.96,55.04,37.32,62.68,42.41,57.59,43.76,56.24,46.25,53.75,46.21,53.79,40.07,59.93,43.039
chip_097_006,555000.0,1412220.0,35.77,64.23,33.31,66.69,38.44,61.56,41.25,58.75,36.71,63.29,36.67,63.33,36.79,63.21,39.25,60.75,36.26,63.74,26.91,73.09,36.13600000000001
chip_097_007,561720.0,1412220.0,46.22,53.78,43.08,56.92,47.37,52.63,46.4,53.6,46.62,53.38,40.03,59.97,42.74,57.26,46.66,53.34,45.43,54.57,40.95,59.05,44.55
