chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_122_025,76140.0,2110830.0,89.24,10.76,89.28,10.72,89.82,10.18,91.25,8.75,91.54,8.46,90.23,9.77,90.24,9.76,90.13,9.87,90.18,9.82,89.22,10.78,90.11300000000001
chip_122_026,82860.0,2110830.0,89.9,10.1,89.96,10.04,90.12,9.88,91.4,8.6,91.56,8.44,90.19,9.81,90.28,9.72,90.18,9.82,90.17,9.83,89.22,10.78,90.29799999999999
chip_122_027,89580.0,2110830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.76,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676
chip_122_029,103020.0,2110830.0,89.5,10.5,89.67,10.33,89.64,10.36,90.45,9.55,90.64,9.36,89.35,10.65,89.42,10.58,89.32,10.68,89.39,10.61,89.36,10.64,89.674
chip_122_031,116460.0,2110830.0,92.35,7.65,92.64,7.36,92.75,7.25,93.07,6.93,93.25,6.75,92.06,7.94,92.08,7.92,91.91,8.09,92.04,7.96,92.03,7.97,92.41799999999999
chip_122_032,123180.0,2110830.0,92.06,7.94,92.3,7.7,92.64,7.36,93.19,6.81,93.35,6.65,92.39,7.61,92.37,7.63,92.13,7.87,92.33,7.67,92.33,7.67,92.509
chip_122_036,150060.0,2110830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.41,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641
chip_122_037,156780.0,2110830.0,91.37,8.63,91.67,8.33,91.92,8.08,92.56,7.44,92.27,7.73,90.47,9.53,90.39,9.61,90.37,9.63,90.22,9.78,90.31,9.69,91.155
chip_122_038,163500.0,2110830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.31,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631
chip_122_041,183660.0,2110830.0,88.9,11.1,89.42,10.58,89.4,10.6,90.5,9.5,90.34,9.66,89.54,10.46,89.66,10.34,89.69,10.31,89.87,10.13,89.43,10.57,89.675
chip_122_046,217260.0,2110830.0,92.02,7.98,92.23,7.77,92.28,7.72,93.57,6.43,93.31,6.69,91.56,8.44,91.64,8.36,91.52,8.48,91.52,8.48,91.0,9.0,92.065
chip_122_050,244140.0,2110830.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,10.7,88.94,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824
chip_122_062,324780.0,2110830.0,88.18,11.82,88.57,11.43,88.81,11.19,89.86,10.14,89.28,10.72,88.12,11.88,87.89,12.11,88.01,11.99,87.99,12.01,87.32,12.68,88.40299999999999
chip_122_072,391980.0,2110830.0,88.01,11.99,88.52,11.48,89.08,10.92,89.61,10.39,89.31,10.69,0.0,0.0,0.0,0.0,87.41,12.59,87.29,12.71,0.0,0.0,61.923
chip_122_073,398700.0,2110830.0,88.46,11.54,89.01,10.99,89.51,10.49,90.23,9.77,89.86,10.14,88.2,11.8,88.05,11.95,88.13,11.87,88.1,11.9,87.19,12.81,88.674
chip_122_074,405420.0,2110830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.84,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.684000000000001
chip_122_078,432300.0,2110830.0,88.92,11.08,88.49,11.51,89.07,10.93,89.66,10.34,88.21,11.79,88.44,11.56,88.44,11.56,88.41,11.59,88.45,11.55,87.21,12.79,88.53
chip_122_079,439020.0,2110830.0,90.89,9.11,90.84,9.16,91.6,8.4,92.07,7.93,90.94,9.06,90.45,9.55,90.19,9.81,90.23,9.77,90.33,9.67,89.26,10.74,90.68
chip_122_081,452460.0,2110830.0,89.16,10.84,89.23,10.77,90.12,9.88,89.61,10.39,90.29,9.71,88.62,11.38,88.41,11.59,88.43,11.57,88.37,11.63,87.03,12.97,88.92699999999999
